2019-03-05 14:23:51.805 [main] DEBUG com.github.sd4324530.fastexcel.FastExcel - cell:NUMERIC, field:roadid, type:java.lang.String
2019-03-05 14:23:51.805 [main] DEBUG com.github.sd4324530.fastexcel.FastExcel - cell:STRING, field:roadname, type:java.lang.String
2019-03-05 14:23:51.805 [main] DEBUG com.github.sd4324530.fastexcel.FastExcel - cell:STRING, field:districtbrigade, type:java.lang.String
2019-03-05 14:23:51.806 [main] DEBUG com.github.sd4324530.fastexcel.FastExcel - cell:NUMERIC, field:roadid, type:java.lang.String
2019-03-05 14:23:51.806 [main] DEBUG com.github.sd4324530.fastexcel.FastExcel - cell:STRING, field:roadname, type:java.lang.String
2019-03-05 14:23:51.806 [main] DEBUG com.github.sd4324530.fastexcel.FastExcel - cell:STRING, field:districtbrigade, type:java.lang.String
2019-03-05 14:23:51.806 [main] DEBUG com.github.sd4324530.fastexcel.FastExcel - cell:NUMERIC, field:roadid, type:java.lang.String
2019-03-05 14:23:51.806 [main] DEBUG com.github.sd4324530.fastexcel.FastExcel - cell:STRING, field:roadname, type:java.lang.String
2019-03-05 14:23:51.806 [main] DEBUG com.github.sd4324530.fastexcel.FastExcel - cell:STRING, field:districtbrigade, type:java.lang.String
2019-03-05 14:23:51.806 [main] DEBUG com.github.sd4324530.fastexcel.FastExcel - cell:NUMERIC, field:roadid, type:java.lang.String
2019-03-05 14:23:51.806 [main] DEBUG com.github.sd4324530.fastexcel.FastExcel - cell:STRING, field:roadname, type:java.lang.String
2019-03-05 14:23:51.806 [main] DEBUG com.github.sd4324530.fastexcel.FastExcel - cell:STRING, field:districtbrigade, type:java.lang.String
2019-03-05 14:23:51.814 [main] DEBUG com.github.sd4324530.fastexcel.FastExcel - cell:NUMERIC, field:roadid, type:java.lang.String
2019-03-05 14:23:51.815 [main] DEBUG com.github.sd4324530.fastexcel.FastExcel - cell:STRING, field:roadname, type:java.lang.String
2019-03-05 14:23:51.815 [main] DEBUG com.github.sd4324530.fastexcel.FastExcel - cell:STRING, field:districtbrigade, type:java.lang.String
